,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
78,0.373626373626,0.3125,0.0,0.285046728972,0.125,0.0,1.0,0.0,0.777777777778,0.5
79,0.32967032967,0.3125,0.0,0.214953271028,0.125,0.0,1.0,0.0,0.222222222222,0.5
80,0.395604395604,0.28125,0.0,0.205607476636,0.125,0.0,1.0,0.0,0.888888888889,0.5
81,0.318681318681,0.203125,0.0,0.257009345794,0.125,0.0,1.0,0.0,1.0,0.5
82,0.769230769231,0.359375,0.4,0.200934579439,0.125,0.0,1.0,1.0,0.444444444444,0.5
83,0.824175824176,0.765625,0.4,0.714953271028,0.5,0.0,1.0,0.0,0.555555555556,0.5
84,0.021978021978,0.640625,0.8,0.911214953271,0.25,0.0,1.0,0.0,0.555555555556,0.5
85,0.021978021978,0.796875,0.8,0.976635514019,0.25,0.0,1.0,0.0,0.555555555556,0.5
86,0.0879120879121,0.75,0.6,0.635514018692,0.125,0.0,1.0,0.0,0.777777777778,0.5
87,0.384615384615,0.140625,0.0,0.168224299065,0.125,0.0,1.0,0.0,0.777777777778,0.5
88,0.307692307692,0.328125,0.0,0.158878504673,0.125,0.0,1.0,0.0,0.777777777778,0.5
89,0.010989010989,0.671875,0.8,0.911214953271,0.25,0.0,1.0,0.0,0.777777777778,0.5
90,0.340659340659,0.21875,0.0,0.158878504673,0.125,0.0,1.0,0.0,0.777777777778,0.5
91,0.879120879121,1.0,0.6,0.700934579439,0.375,0.0,1.0,0.0,0.777777777778,0.5
92,0.362637362637,0.1875,0.0,0.219626168224,0.125,0.0,1.0,0.0,0.777777777778,0.5
93,0.406593406593,0.296875,0.0,0.154205607477,0.125,0.0,1.0,0.0,0.777777777778,0.5
94,0.0,0.734375,0.8,0.742990654206,0.25,0.0,1.0,0.0,0.777777777778,0.5
95,0.307692307692,0.234375,0.0,0.275700934579,0.125,0.0,1.0,0.0,0.777777777778,0.5
96,0.010989010989,0.640625,0.8,0.789719626168,0.25,0.0,1.0,0.0,0.777777777778,0.5
97,0.010989010989,0.75,0.8,0.855140186916,0.25,0.0,1.0,0.0,0.777777777778,0.5
98,0.021978021978,0.953125,0.8,0.878504672897,0.25,0.0,1.0,0.0,0.777777777778,0.5
99,0.89010989011,1.0,0.6,0.584112149533,0.5,0.0,1.0,0.0,0.777777777778,1.0
100,0.318681318681,0.25,0.0,0.271028037383,0.125,0.0,1.0,0.0,0.777777777778,1.0
101,0.296703296703,0.25,0.0,0.238317757009,0.125,0.0,1.0,0.0,0.777777777778,1.0
102,0.362637362637,0.15625,0.0,0.252336448598,0.125,0.0,1.0,0.0,0.777777777778,1.0
103,0.0,0.90625,1.0,0.799065420561,0.25,0.0,1.0,0.0,0.777777777778,1.0
104,0.373626373626,0.25,0.0,0.289719626168,0.125,0.0,1.0,0.0,0.777777777778,1.0
105,0.164835164835,0.15625,1.0,0.598130841121,0.375,0.0,1.0,0.0,0.222222222222,1.0
106,0.901098901099,1.0,0.4,0.752336448598,0.375,0.0,1.0,0.0,0.222222222222,1.0
107,0.384615384615,0.21875,0.0,0.242990654206,0.125,0.0,1.0,0.0,0.222222222222,1.0
108,0.681318681319,0.796875,0.2,0.378504672897,0.25,0.0,1.0,0.0,0.333333333333,1.0
109,0.340659340659,0.203125,0.0,0.275700934579,0.125,0.0,1.0,0.0,0.333333333333,1.0
110,0.373626373626,0.171875,0.0,0.224299065421,0.125,0.0,1.0,0.0,0.333333333333,1.0
111,0.0,0.765625,0.8,0.901869158879,0.25,0.0,1.0,0.0,0.333333333333,0.0
112,0.373626373626,0.25,0.0,0.299065420561,0.125,0.0,1.0,0.0,1.0,0.5
113,0.89010989011,0.9375,0.4,0.757009345794,0.375,0.0,1.0,0.0,1.0,1.0
114,0.824175824176,1.0,0.6,0.644859813084,0.375,0.0,1.0,0.0,1.0,1.0
115,0.307692307692,0.1875,0.0,0.191588785047,0.125,0.0,1.0,0.0,1.0,1.0
116,0.846153846154,0.5,0.6,0.780373831776,0.0,0.0,1.0,0.0,1.0,1.0
117,0.021978021978,0.75,0.8,0.724299065421,0.25,0.0,1.0,0.0,1.0,0.5
118,0.307692307692,0.328125,0.0,0.172897196262,0.125,0.0,1.0,0.0,1.0,0.5
119,0.340659340659,0.15625,0.0,0.168224299065,0.125,0.0,1.0,0.0,1.0,0.5
120,0.0549450549451,0.40625,0.4,0.289719626168,0.25,1.0,1.0,0.0,1.0,0.5
121,0.340659340659,0.15625,0.0,0.182242990654,0.125,0.0,1.0,0.0,1.0,0.5
122,0.725274725275,1.0,0.4,0.560747663551,0.5,0.0,1.0,0.0,1.0,0.5
123,0.021978021978,0.75,0.8,0.953271028037,0.375,1.0,1.0,0.0,0.888888888889,0.5
124,0.406593406593,0.203125,0.0,0.196261682243,0.125,0.0,1.0,0.0,0.888888888889,0.5
125,0.021978021978,0.875,0.8,0.766355140187,0.25,0.0,1.0,0.0,0.888888888889,0.5
126,0.318681318681,0.203125,0.0,0.168224299065,0.125,0.0,1.0,0.0,0.888888888889,0.5
127,0.67032967033,0.828125,0.2,0.406542056075,0.375,0.0,1.0,0.0,0.888888888889,0.5
128,0.0,0.71875,0.8,0.719626168224,0.25,0.0,1.0,0.0,0.888888888889,0.5
129,0.307692307692,0.140625,0.0,0.257009345794,0.125,0.0,1.0,0.0,0.888888888889,0.5
130,0.010989010989,0.734375,0.8,0.915887850467,0.25,0.0,1.0,0.0,0.888888888889,0.5
131,0.318681318681,0.328125,0.0,0.205607476636,0.125,0.0,1.0,0.0,0.888888888889,0.5
132,0.89010989011,1.0,0.6,0.584112149533,0.375,0.0,1.0,0.0,0.888888888889,0.5
133,0.384615384615,0.234375,0.0,0.196261682243,0.125,0.0,1.0,0.0,0.888888888889,0.5
134,0.296703296703,0.21875,0.0,0.168224299065,0.125,0.0,1.0,0.0,1.0,0.5
135,0.241758241758,0.75,1.0,0.172897196262,0.375,0.0,1.0,0.0,1.0,0.5
136,0.010989010989,0.75,0.8,0.873831775701,0.25,1.0,1.0,0.0,1.0,0.5
137,0.362637362637,0.1875,0.0,0.154205607477,0.125,0.0,1.0,0.0,0.444444444444,0.5
138,0.714285714286,1.0,0.4,0.714953271028,0.375,0.0,1.0,0.0,0.0,0.5
139,0.703296703297,0.796875,0.6,0.752336448598,0.375,0.0,1.0,0.0,0.0,0.5
140,0.0,0.9375,0.8,0.696261682243,0.25,0.0,1.0,0.0,0.0,0.5
141,0.395604395604,0.265625,0.0,0.275700934579,0.125,0.0,1.0,0.0,0.0,0.5
142,0.021978021978,0.6875,0.8,0.747663551402,0.25,0.0,1.0,0.0,0.0,0.5
143,0.307692307692,0.171875,0.0,0.261682242991,0.125,0.0,1.0,0.0,0.666666666667,0.5
144,0.824175824176,0.984375,0.4,0.799065420561,0.375,0.0,1.0,0.0,0.666666666667,0.5
145,0.351648351648,0.15625,0.0,0.257009345794,0.125,0.0,1.0,0.0,0.666666666667,0.5
146,0.736263736264,0.875,0.4,0.668224299065,0.375,0.0,1.0,0.0,0.666666666667,0.5
147,0.021978021978,0.796875,0.8,0.981308411215,0.25,0.0,1.0,0.0,0.0,0.5
148,0.824175824176,0.8125,0.4,0.780373831776,0.375,1.0,1.0,0.0,0.555555555556,0.5
149,0.32967032967,0.21875,0.0,0.238317757009,0.125,0.0,1.0,0.0,0.555555555556,0.5
150,0.021978021978,0.859375,0.8,0.85046728972,0.25,0.0,1.0,0.0,0.555555555556,0.5
151,0.395604395604,0.3125,0.0,0.271028037383,0.125,0.0,1.0,0.0,0.555555555556,0.5
152,0.307692307692,0.25,0.0,0.219626168224,0.125,0.0,1.0,0.0,0.555555555556,0.5
153,0.340659340659,0.25,0.0,0.275700934579,0.125,0.0,1.0,0.0,0.555555555556,0.5
154,0.32967032967,0.1875,0.0,0.299065420561,0.125,0.0,1.0,0.0,0.777777777778,0.5
155,0.021978021978,0.6875,0.8,0.971962616822,0.25,0.0,1.0,0.0,0.222222222222,0.5
156,0.813186813187,1.0,0.6,0.672897196262,0.375,0.0,1.0,0.0,0.888888888889,0.5
157,0.021978021978,0.875,0.8,0.976635514019,0.25,0.0,1.0,0.0,1.0,0.5
158,0.32967032967,0.21875,0.0,0.18691588785,0.125,0.0,1.0,0.0,0.444444444444,0.5
159,0.395604395604,0.140625,0.0,0.168224299065,0.125,0.0,1.0,0.0,0.555555555556,0.5
160,0.010989010989,0.921875,1.0,0.957943925234,0.25,0.0,1.0,0.0,0.555555555556,0.5
161,0.89010989011,0.96875,0.6,0.68691588785,0.5,0.0,1.0,0.0,0.555555555556,0.5
162,0.395604395604,0.234375,0.0,0.238317757009,0.125,0.0,1.0,0.0,0.777777777778,0.5
163,0.769230769231,0.828125,0.6,0.668224299065,0.375,0.0,1.0,0.0,0.777777777778,0.5
164,0.89010989011,0.984375,0.6,0.766355140187,0.375,0.0,1.0,0.0,0.777777777778,0.5
165,0.021978021978,0.75,1.0,0.934579439252,0.25,0.0,1.0,0.0,0.777777777778,0.5
166,0.373626373626,0.296875,0.0,0.154205607477,0.125,0.0,1.0,0.0,0.777777777778,0.5
167,0.241758241758,0.28125,0.6,0.168224299065,0.375,0.0,1.0,0.0,0.777777777778,0.5
168,0.252747252747,0.21875,0.0,0.182242990654,0.375,0.0,1.0,0.0,0.777777777778,0.5
169,0.395604395604,0.328125,0.0,0.289719626168,0.125,0.0,1.0,0.0,0.777777777778,0.5
170,0.791208791209,0.984375,0.4,0.761682242991,0.375,0.0,1.0,0.0,0.777777777778,0.5
171,0.351648351648,0.15625,0.0,0.299065420561,0.125,0.0,1.0,1.0,0.777777777778,0.5
172,0.021978021978,0.65625,1.0,0.85046728972,0.25,0.0,1.0,0.0,0.777777777778,0.5
173,0.010989010989,0.8125,0.8,0.878504672897,0.25,0.0,1.0,0.0,0.777777777778,0.5
174,0.67032967033,0.265625,0.0,0.831775700935,0.25,0.0,1.0,0.0,0.777777777778,0.5
175,0.494505494505,0.59375,0.4,0.317757009346,0.0,0.0,1.0,0.0,0.777777777778,0.5
176,0.351648351648,0.1875,0.0,0.242990654206,0.125,0.0,1.0,0.0,0.777777777778,0.5
177,0.318681318681,0.21875,0.0,0.205607476636,0.125,0.0,1.0,0.0,0.777777777778,1.0
178,0.307692307692,0.234375,0.0,0.144859813084,0.125,0.0,1.0,0.0,0.777777777778,1.0
179,0.021978021978,0.765625,0.8,0.990654205607,0.375,0.0,1.0,0.0,0.777777777778,1.0
180,0.340659340659,0.171875,0.0,0.233644859813,0.125,0.0,1.0,0.0,0.777777777778,1.0
181,0.010989010989,0.75,0.8,0.771028037383,0.25,0.0,1.0,0.0,0.222222222222,1.0
182,0.879120879121,0.984375,0.6,0.752336448598,0.375,0.0,1.0,0.0,0.222222222222,1.0
183,0.021978021978,0.6875,0.8,0.883177570093,0.25,0.0,1.0,0.0,0.222222222222,1.0
184,0.296703296703,0.296875,0.0,0.210280373832,0.125,0.0,1.0,0.0,0.333333333333,1.0
185,0.340659340659,0.15625,0.0,0.144859813084,0.125,0.0,1.0,0.0,0.333333333333,1.0
186,0.0,0.765625,0.8,0.939252336449,0.25,0.0,1.0,0.0,0.333333333333,1.0
187,0.340659340659,0.15625,0.0,0.219626168224,0.125,0.0,1.0,0.0,0.333333333333,1.0
188,0.307692307692,0.296875,0.0,0.261682242991,0.125,0.0,1.0,0.0,1.0,1.0
189,0.384615384615,0.234375,0.0,0.280373831776,0.125,0.0,1.0,0.0,1.0,0.0
190,0.0,0.6875,1.0,0.873831775701,0.375,0.0,1.0,0.0,1.0,0.5
191,0.912087912088,0.796875,0.4,0.607476635514,0.5,1.0,1.0,0.0,1.0,1.0
192,0.714285714286,0.859375,0.4,0.635514018692,0.375,0.0,1.0,0.0,1.0,1.0
193,0.0,0.71875,0.8,0.714953271028,0.25,0.0,1.0,0.0,1.0,1.0
194,0.879120879121,0.921875,0.4,0.836448598131,0.375,0.0,1.0,0.0,1.0,1.0
195,0.0,0.6875,0.8,0.971962616822,0.25,0.0,1.0,0.0,1.0,0.5
196,0.197802197802,0.28125,1.0,0.85046728972,0.125,0.0,1.0,0.0,1.0,0.5
197,0.010989010989,0.859375,0.8,0.892523364486,0.25,0.0,1.0,0.0,1.0,0.5
198,0.010989010989,0.828125,1.0,0.883177570093,0.25,0.0,1.0,0.0,1.0,0.5
199,0.747252747253,0.90625,0.6,0.607476635514,0.5,0.0,1.0,0.0,0.888888888889,0.5
200,0.89010989011,0.71875,0.6,0.761682242991,0.375,0.0,1.0,0.0,0.888888888889,0.5
201,0.32967032967,0.21875,0.0,0.182242990654,0.125,0.0,1.0,0.0,0.888888888889,0.5
202,0.736263736264,1.0,0.6,0.57476635514,0.375,0.0,1.0,0.0,0.888888888889,0.5
203,0.010989010989,0.890625,0.8,0.747663551402,0.25,0.0,1.0,0.0,0.888888888889,0.5
204,0.857142857143,0.84375,0.6,0.738317757009,0.5,0.0,1.0,0.0,0.888888888889,0.5
205,0.318681318681,0.21875,0.0,0.266355140187,0.125,0.0,1.0,0.0,0.888888888889,0.5
206,0.747252747253,0.984375,0.6,0.616822429907,0.375,0.0,1.0,0.0,0.888888888889,0.5
207,0.758241758242,0.796875,0.4,0.616822429907,0.375,0.0,1.0,0.0,0.888888888889,0.5
208,0.384615384615,0.21875,0.0,0.14953271028,0.125,0.0,1.0,0.0,0.888888888889,0.5
209,0.318681318681,0.25,0.0,0.266355140187,0.125,0.0,1.0,0.0,0.888888888889,0.5
210,0.373626373626,0.15625,0.0,0.280373831776,0.125,0.0,1.0,0.0,1.0,0.5
211,0.32967032967,0.21875,0.4,0.92523364486,0.125,0.0,1.0,0.0,1.0,0.5
212,0.868131868132,1.0,0.6,0.57476635514,0.375,0.0,1.0,0.0,1.0,0.5
213,0.395604395604,0.15625,0.0,0.266355140187,0.125,0.0,1.0,0.0,0.444444444444,0.5
214,0.340659340659,0.265625,0.0,0.257009345794,0.125,0.0,1.0,0.0,0.0,0.5
215,0.296703296703,0.234375,0.0,0.275700934579,0.125,0.0,1.0,0.0,0.0,0.5
216,0.296703296703,0.1875,0.0,0.289719626168,0.125,0.0,1.0,0.0,0.0,0.5
217,0.89010989011,0.96875,0.6,0.696261682243,0.375,0.0,1.0,0.0,0.0,0.5
218,0.373626373626,0.265625,0.0,0.163551401869,0.125,0.0,1.0,0.0,0.0,0.5
219,0.879120879121,0.796875,0.6,0.602803738318,0.375,0.0,1.0,0.0,0.666666666667,0.5
220,0.010989010989,0.75,0.8,0.88785046729,0.25,0.0,1.0,0.0,0.666666666667,0.5
221,0.307692307692,0.21875,0.0,0.182242990654,0.125,0.0,1.0,0.0,0.666666666667,0.5
222,0.307692307692,0.234375,0.0,0.266355140187,0.125,0.0,1.0,0.0,0.666666666667,0.5
223,0.857142857143,0.84375,0.6,0.728971962617,0.375,0.0,1.0,0.0,0.0,0.5
224,0.340659340659,0.3125,0.0,0.247663551402,0.125,0.0,1.0,0.0,0.222222222222,0.5
225,0.89010989011,0.953125,0.4,0.757009345794,0.375,0.0,1.0,0.0,0.222222222222,0.5
226,0.307692307692,0.15625,0.0,0.289719626168,0.125,0.0,1.0,0.0,0.333333333333,0.5
227,0.384615384615,0.28125,0.0,0.247663551402,0.125,0.0,1.0,0.0,0.333333333333,0.5
228,0.835164835165,0.921875,0.6,0.654205607477,0.375,0.0,1.0,0.0,0.333333333333,0.5
229,0.758241758242,0.96875,0.6,0.668224299065,0.5,0.0,1.0,0.0,0.555555555556,0.5
230,0.362637362637,0.171875,0.0,0.294392523364,0.125,0.0,1.0,0.0,0.555555555556,0.5
231,0.912087912088,0.984375,0.6,0.742990654206,0.5,0.0,1.0,0.0,0.777777777778,0.5
232,0.021978021978,0.734375,0.8,0.691588785047,0.25,0.0,1.0,0.0,0.222222222222,0.5
233,0.362637362637,0.3125,0.0,0.177570093458,0.125,0.0,1.0,0.0,0.888888888889,0.5
234,0.428571428571,0.328125,0.4,0.81308411215,0.25,0.0,1.0,0.0,1.0,0.5
235,0.813186813187,0.765625,0.4,0.742990654206,0.375,0.0,1.0,0.0,0.444444444444,0.5
236,0.340659340659,0.265625,0.0,0.257009345794,0.125,0.0,1.0,0.0,0.555555555556,0.5
237,0.373626373626,0.140625,0.0,0.182242990654,0.125,0.0,1.0,0.0,0.555555555556,0.5
238,0.373626373626,0.265625,0.0,0.233644859813,0.125,0.0,1.0,0.0,0.555555555556,0.5
239,0.010989010989,0.953125,1.0,0.738317757009,0.25,0.0,1.0,0.0,0.777777777778,0.5
240,0.010989010989,0.796875,1.0,0.901869158879,0.25,0.0,1.0,0.0,0.777777777778,0.5
241,0.307692307692,0.15625,0.0,0.280373831776,0.125,0.0,1.0,0.0,0.777777777778,0.5
242,0.318681318681,0.265625,0.0,0.280373831776,0.125,0.0,1.0,0.0,0.777777777778,0.5
243,0.340659340659,0.21875,0.0,0.14953271028,0.125,0.0,1.0,0.0,0.777777777778,0.5
244,0.879120879121,0.78125,0.6,0.836448598131,0.375,0.0,1.0,0.0,0.777777777778,0.5
245,0.395604395604,0.15625,0.0,0.275700934579,0.125,0.0,1.0,0.0,0.777777777778,0.5
246,0.307692307692,0.1875,0.0,0.294392523364,0.125,0.0,1.0,0.0,0.777777777778,0.5
247,0.406593406593,0.203125,0.0,0.242990654206,0.125,0.0,1.0,0.0,0.777777777778,0.5
248,0.857142857143,0.859375,0.4,0.616822429907,0.375,0.0,1.0,0.0,0.777777777778,0.5
249,0.021978021978,0.75,0.8,0.943925233645,0.25,0.0,1.0,0.0,0.777777777778,0.5
250,0.769230769231,0.796875,0.6,0.771028037383,0.375,0.0,1.0,0.0,0.777777777778,0.5
251,0.769230769231,0.875,0.6,0.738317757009,0.5,0.0,1.0,0.0,0.777777777778,0.5
252,0.10989010989,0.359375,1.0,0.448598130841,0.125,0.0,1.0,0.0,0.777777777778,0.5
253,0.857142857143,0.96875,0.4,0.710280373832,0.375,0.0,1.0,0.0,0.777777777778,0.5
254,0.56043956044,0.875,0.0,0.757009345794,0.375,0.0,1.0,0.0,0.777777777778,0.5
255,0.384615384615,0.140625,0.0,0.280373831776,0.125,0.0,1.0,0.0,0.777777777778,1.0
256,0.021978021978,0.703125,0.8,0.794392523364,0.25,1.0,1.0,0.0,0.777777777778,1.0
257,0.362637362637,0.28125,0.0,0.280373831776,0.125,0.0,1.0,0.0,0.777777777778,1.0
258,0.868131868132,0.8125,0.6,0.635514018692,0.375,1.0,1.0,0.0,0.222222222222,1.0
259,0.021978021978,0.75,0.8,0.892523364486,0.25,0.0,1.0,0.0,0.222222222222,1.0
260,0.406593406593,0.15625,0.0,0.271028037383,0.125,0.0,1.0,0.0,0.222222222222,1.0
261,0.802197802198,0.953125,0.6,0.780373831776,0.375,0.0,1.0,0.0,0.333333333333,1.0
262,0.384615384615,0.3125,0.0,0.163551401869,0.125,0.0,1.0,0.0,0.333333333333,1.0
263,0.021978021978,0.65625,0.8,0.766355140187,0.25,0.0,1.0,0.0,0.333333333333,1.0
264,0.362637362637,0.21875,0.0,0.200934579439,0.125,0.0,1.0,0.0,0.333333333333,1.0
265,0.824175824176,0.890625,0.4,0.724299065421,0.375,0.0,1.0,0.0,1.0,1.0
266,0.021978021978,0.921875,0.8,0.88785046729,0.25,0.0,1.0,0.0,1.0,1.0
267,0.395604395604,0.265625,0.0,0.154205607477,0.125,0.0,1.0,0.0,1.0,0.0
268,0.318681318681,0.3125,0.0,0.280373831776,0.125,0.0,1.0,0.0,1.0,0.5
269,0.318681318681,0.78125,0.8,0.200934579439,0.5,0.0,1.0,0.0,1.0,1.0
270,0.384615384615,0.234375,0.0,0.144859813084,0.125,0.0,1.0,0.0,1.0,1.0
271,0.021978021978,0.75,0.8,0.724299065421,0.25,0.0,1.0,0.0,1.0,1.0
