26,0_WA,1_L,sales,low_SAL,high_SAT,70_LE,210_AMH,4_NP,4_to_6_TSC
27,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
28,0_WA,1_L,accounting,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
29,0_WA,1_L,accounting,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
30,0_WA,1_L,accounting,low_SAL,very_low_SAT,50_LE,270_AMH,6_NP,4_to_6_TSC
31,0_WA,1_L,hr,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
32,0_WA,1_L,hr,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
33,0_WA,1_L,hr,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
34,0_WA,1_L,hr,low_SAL,high_SAT,70_LE,240_AMH,4_NP,4_to_6_TSC
35,0_WA,1_L,technical,low_SAL,very_low_SAT,90_LE,240_AMH,6_NP,4_to_6_TSC
36,0_WA,1_L,technical,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
37,0_WA,1_L,technical,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
38,0_WA,1_L,technical,low_SAL,very_low_SAT,70_LE,300_AMH,6_NP,4_to_6_TSC
39,0_WA,1_L,technical,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
40,0_WA,1_L,technical,low_SAL,high_SAT,70_LE,240_AMH,4_NP,4_to_6_TSC
41,0_WA,1_L,technical,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
42,0_WA,1_L,technical,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
43,0_WA,1_L,technical,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
44,0_WA,1_L,technical,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
45,0_WA,1_L,technical,low_SAL,high_SAT,70_LE,180_AMH,2_NP,4_to_6_TSC
46,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
47,0_WA,1_L,support,low_SAL,medium_SAT,70_LE,270_AMH,2_NP,4_to_6_TSC
48,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
49,0_WA,1_L,support,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
50,0_WA,1_L,support,low_SAL,very_low_SAT,70_LE,150_AMH,6_NP,2_to_3_TSC
51,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
52,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
53,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
54,0_WA,1_L,support,low_SAL,very_low_SAT,90_LE,300_AMH,6_NP,4_to_6_TSC
55,0_WA,1_L,support,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
56,0_WA,1_L,support,low_SAL,very_low_SAT,90_LE,240_AMH,6_NP,4_to_6_TSC
57,0_WA,1_L,technical,low_SAL,very_low_SAT,70_LE,300_AMH,6_NP,4_to_6_TSC
58,0_WA,1_L,technical,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
59,0_WA,1_L,technical,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
60,0_WA,1_L,management,medium_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
61,0_WA,1_L,IT,medium_SAL,very_low_SAT,90_LE,300_AMH,6_NP,4_to_6_TSC
62,0_WA,1_L,IT,medium_SAL,very_low_SAT,90_LE,240_AMH,6_NP,4_to_6_TSC
63,0_WA,1_L,IT,medium_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
64,0_WA,1_L,IT,medium_SAL,very_low_SAT,90_LE,270_AMH,6_NP,4_to_6_TSC
65,0_WA,1_L,IT,medium_SAL,high_SAT,70_LE,150_AMH,6_NP,4_to_6_TSC
66,0_WA,1_L,product_mng,medium_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
67,0_WA,1_L,product_mng,medium_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
68,1_WA,1_L,product_mng,medium_SAL,high_SAT,70_LE,210_AMH,4_NP,4_to_6_TSC
69,0_WA,1_L,product_mng,medium_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
70,0_WA,1_L,IT,medium_SAL,medium_SAT,90_LE,270_AMH,2_NP,2_to_3_TSC
71,0_WA,1_L,product_mng,medium_SAL,very_low_SAT,70_LE,270_AMH,4_NP,4_to_6_TSC
72,0_WA,1_L,product_mng,high_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
73,0_WA,1_L,product_mng,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
74,0_WA,1_L,product_mng,medium_SAL,very_low_SAT,90_LE,270_AMH,6_NP,4_to_6_TSC
75,0_WA,1_L,product_mng,medium_SAL,very_low_SAT,70_LE,300_AMH,6_NP,4_to_6_TSC
76,0_WA,1_L,product_mng,medium_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
77,0_WA,1_L,marketing,medium_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
78,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
79,0_WA,1_L,accounting,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
80,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
81,0_WA,1_L,technical,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
82,0_WA,1_L,management,low_SAL,high_SAT,50_LE,120_AMH,4_NP,2_to_3_TSC
83,0_WA,1_L,marketing,low_SAL,high_SAT,70_LE,240_AMH,4_NP,4_to_6_TSC
84,0_WA,1_L,marketing,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
85,0_WA,1_L,marketing,low_SAL,very_low_SAT,70_LE,300_AMH,6_NP,4_to_6_TSC
86,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,210_AMH,4_NP,2_to_3_TSC
87,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
88,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
89,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
90,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
91,0_WA,1_L,sales,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
92,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
93,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
94,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
95,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
96,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
97,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
98,0_WA,1_L,sales,low_SAL,very_low_SAT,90_LE,270_AMH,6_NP,4_to_6_TSC
99,0_WA,1_L,sales,medium_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
100,0_WA,1_L,sales,medium_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
101,0_WA,1_L,sales,medium_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
102,0_WA,1_L,sales,medium_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
103,0_WA,1_L,sales,medium_SAL,very_low_SAT,90_LE,240_AMH,6_NP,4_to_6_TSC
104,0_WA,1_L,sales,medium_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
105,0_WA,1_L,accounting,medium_SAL,very_low_SAT,30_LE,210_AMH,6_NP,4_to_6_TSC
106,0_WA,1_L,accounting,medium_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
107,0_WA,1_L,accounting,medium_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
108,0_WA,1_L,hr,medium_SAL,medium_SAT,70_LE,150_AMH,2_NP,4_to_6_TSC
109,0_WA,1_L,hr,medium_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
110,0_WA,1_L,hr,medium_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
111,0_WA,1_L,hr,high_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
112,0_WA,1_L,technical,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
113,0_WA,1_L,technical,medium_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
114,0_WA,1_L,technical,medium_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
115,0_WA,1_L,technical,medium_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
116,0_WA,1_L,technical,medium_SAL,high_SAT,50_LE,240_AMH,4_NP,2_to_3_TSC
117,0_WA,1_L,technical,low_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
118,0_WA,1_L,technical,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
119,0_WA,1_L,technical,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
120,1_WA,1_L,technical,low_SAL,very_low_SAT,50_LE,150_AMH,4_NP,4_to_6_TSC
121,0_WA,1_L,technical,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
122,0_WA,1_L,technical,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
123,1_WA,1_L,support,low_SAL,very_low_SAT,70_LE,300_AMH,6_NP,4_to_6_TSC
124,0_WA,1_L,support,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
125,0_WA,1_L,support,low_SAL,very_low_SAT,90_LE,240_AMH,6_NP,4_to_6_TSC
126,0_WA,1_L,support,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
127,0_WA,1_L,support,low_SAL,medium_SAT,70_LE,180_AMH,2_NP,4_to_6_TSC
128,0_WA,1_L,support,low_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
129,0_WA,1_L,support,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
130,0_WA,1_L,support,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
131,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
132,0_WA,1_L,support,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
133,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
134,0_WA,1_L,technical,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
135,0_WA,1_L,technical,low_SAL,low_SAT,70_LE,120_AMH,6_NP,4_to_6_TSC
136,1_WA,1_L,technical,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
137,0_WA,1_L,management,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
138,0_WA,1_L,IT,low_SAL,medium_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
139,0_WA,1_L,IT,low_SAL,medium_SAT,70_LE,240_AMH,4_NP,4_to_6_TSC
140,0_WA,1_L,IT,low_SAL,very_low_SAT,90_LE,240_AMH,6_NP,4_to_6_TSC
141,0_WA,1_L,IT,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
142,0_WA,1_L,IT,low_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
143,0_WA,1_L,product_mng,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
144,0_WA,1_L,product_mng,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
145,0_WA,1_L,product_mng,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
146,0_WA,1_L,product_mng,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
147,0_WA,1_L,IT,low_SAL,very_low_SAT,70_LE,300_AMH,6_NP,4_to_6_TSC
148,1_WA,1_L,marketing,low_SAL,high_SAT,70_LE,240_AMH,4_NP,4_to_6_TSC
149,0_WA,1_L,marketing,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
150,0_WA,1_L,marketing,low_SAL,very_low_SAT,90_LE,270_AMH,6_NP,4_to_6_TSC
151,0_WA,1_L,marketing,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
152,0_WA,1_L,marketing,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
153,0_WA,1_L,marketing,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
154,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
155,0_WA,1_L,accounting,low_SAL,very_low_SAT,70_LE,300_AMH,6_NP,4_to_6_TSC
156,0_WA,1_L,support,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
157,0_WA,1_L,technical,low_SAL,very_low_SAT,90_LE,300_AMH,6_NP,4_to_6_TSC
158,0_WA,1_L,management,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
159,0_WA,1_L,marketing,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
160,0_WA,1_L,marketing,low_SAL,very_low_SAT,90_LE,300_AMH,6_NP,4_to_6_TSC
161,0_WA,1_L,marketing,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
162,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
163,0_WA,1_L,sales,low_SAL,high_SAT,70_LE,210_AMH,4_NP,4_to_6_TSC
164,0_WA,1_L,sales,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
165,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
166,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
167,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,120_AMH,4_NP,4_to_6_TSC
168,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,120_AMH,2_NP,4_to_6_TSC
169,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
170,0_WA,1_L,sales,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
171,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
172,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
173,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
174,0_WA,1_L,sales,low_SAL,medium_SAT,50_LE,270_AMH,2_NP,4_to_6_TSC
175,0_WA,1_L,sales,low_SAL,medium_SAT,70_LE,150_AMH,4_NP,2_to_3_TSC
176,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
177,0_WA,1_L,sales,medium_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
178,0_WA,1_L,sales,medium_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
179,0_WA,1_L,sales,medium_SAL,very_low_SAT,70_LE,300_AMH,6_NP,4_to_6_TSC
180,0_WA,1_L,sales,medium_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
181,0_WA,1_L,accounting,medium_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
182,0_WA,1_L,accounting,medium_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
183,0_WA,1_L,accounting,medium_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
184,0_WA,1_L,hr,medium_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
185,0_WA,1_L,hr,medium_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
186,0_WA,1_L,hr,medium_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
187,0_WA,1_L,hr,medium_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
188,0_WA,1_L,technical,medium_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
189,0_WA,1_L,technical,high_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
190,0_WA,1_L,technical,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
191,1_WA,1_L,technical,medium_SAL,high_SAT,70_LE,210_AMH,4_NP,4_to_6_TSC
192,0_WA,1_L,technical,medium_SAL,medium_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
193,0_WA,1_L,technical,medium_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
194,0_WA,1_L,technical,medium_SAL,high_SAT,90_LE,270_AMH,4_NP,4_to_6_TSC
195,0_WA,1_L,technical,low_SAL,very_low_SAT,70_LE,300_AMH,6_NP,4_to_6_TSC
196,0_WA,1_L,technical,low_SAL,low_SAT,50_LE,270_AMH,6_NP,2_to_3_TSC
197,0_WA,1_L,technical,low_SAL,very_low_SAT,90_LE,270_AMH,6_NP,4_to_6_TSC
198,0_WA,1_L,technical,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
199,0_WA,1_L,support,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
200,0_WA,1_L,support,low_SAL,high_SAT,70_LE,240_AMH,4_NP,4_to_6_TSC
201,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
202,0_WA,1_L,support,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
203,0_WA,1_L,support,low_SAL,very_low_SAT,90_LE,240_AMH,6_NP,4_to_6_TSC
204,0_WA,1_L,support,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
205,0_WA,1_L,support,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
206,0_WA,1_L,support,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
207,0_WA,1_L,support,low_SAL,high_SAT,70_LE,210_AMH,4_NP,4_to_6_TSC
208,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
209,0_WA,1_L,support,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
210,0_WA,1_L,technical,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
211,0_WA,1_L,technical,low_SAL,low_SAT,50_LE,270_AMH,4_NP,2_to_3_TSC
212,0_WA,1_L,technical,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
213,0_WA,1_L,management,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
214,0_WA,1_L,IT,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
215,0_WA,1_L,IT,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
216,0_WA,1_L,IT,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
217,0_WA,1_L,IT,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
218,0_WA,1_L,IT,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
219,0_WA,1_L,product_mng,low_SAL,high_SAT,70_LE,210_AMH,4_NP,4_to_6_TSC
220,0_WA,1_L,product_mng,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
221,0_WA,1_L,product_mng,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
222,0_WA,1_L,product_mng,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
223,0_WA,1_L,IT,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
224,0_WA,1_L,accounting,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
225,0_WA,1_L,accounting,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
226,0_WA,1_L,hr,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
227,0_WA,1_L,hr,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
228,0_WA,1_L,hr,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
229,0_WA,1_L,marketing,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
230,0_WA,1_L,marketing,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
231,0_WA,1_L,sales,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
232,0_WA,1_L,accounting,low_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
233,0_WA,1_L,support,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
234,0_WA,1_L,technical,low_SAL,low_SAT,50_LE,270_AMH,4_NP,4_to_6_TSC
235,0_WA,1_L,management,low_SAL,high_SAT,70_LE,240_AMH,4_NP,4_to_6_TSC
236,0_WA,1_L,marketing,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
237,0_WA,1_L,marketing,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
238,0_WA,1_L,marketing,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
239,0_WA,1_L,sales,low_SAL,very_low_SAT,90_LE,240_AMH,6_NP,4_to_6_TSC
240,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
241,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
242,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
243,0_WA,1_L,sales,low_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
244,0_WA,1_L,sales,low_SAL,high_SAT,70_LE,270_AMH,4_NP,4_to_6_TSC
245,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
246,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
247,0_WA,1_L,sales,low_SAL,low_SAT,30_LE,120_AMH,2_NP,2_to_3_TSC
248,0_WA,1_L,sales,low_SAL,high_SAT,90_LE,210_AMH,4_NP,4_to_6_TSC
249,0_WA,1_L,sales,low_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
250,0_WA,1_L,sales,low_SAL,high_SAT,70_LE,240_AMH,4_NP,4_to_6_TSC
251,0_WA,1_L,sales,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
252,0_WA,1_L,sales,low_SAL,very_low_SAT,50_LE,180_AMH,6_NP,2_to_3_TSC
253,0_WA,1_L,sales,low_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
254,0_WA,1_L,sales,low_SAL,medium_SAT,90_LE,240_AMH,2_NP,4_to_6_TSC
255,0_WA,1_L,sales,medium_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
256,1_WA,1_L,sales,medium_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
257,0_WA,1_L,sales,medium_SAL,low_SAT,50_LE,150_AMH,2_NP,2_to_3_TSC
258,1_WA,1_L,accounting,medium_SAL,high_SAT,70_LE,210_AMH,4_NP,4_to_6_TSC
259,0_WA,1_L,accounting,medium_SAL,very_low_SAT,70_LE,270_AMH,6_NP,4_to_6_TSC
260,0_WA,1_L,accounting,medium_SAL,low_SAT,30_LE,150_AMH,2_NP,2_to_3_TSC
261,0_WA,1_L,hr,medium_SAL,high_SAT,90_LE,240_AMH,4_NP,4_to_6_TSC
262,0_WA,1_L,hr,medium_SAL,low_SAT,50_LE,120_AMH,2_NP,2_to_3_TSC
263,0_WA,1_L,hr,medium_SAL,very_low_SAT,70_LE,240_AMH,6_NP,4_to_6_TSC
